date,slight,serious,Barking and Dagenham collision,Barnet collision,Bexley collision,Brent collision,Bromley collision,Camden collision,City of London collision,Croydon collision,Ealing collision,Enfield collision,Greenwich collision,Hackney collision,Hammersmith and Fulham collision,Haringey collision,Harrow collision,Havering collision,Hillingdon collision,Hounslow collision,Islington collision,Kensington an Chelsea collision,Kingston upon thames collision,Lambeth collision,Lewisham collision,Merton collision,Newham collision,Redbridge collision,Richmond upon thames collision,Southwark collision,Sutton collision,Tower Hamlets collision,Waltham Forest collision,Wandsworth collision,Westminster collision
27/12/2021,36,9,0,1,0,2,2,2,0,3,4,2,2,0,0,3,0,0,1,1,1,2,2,1,1,0,8,0,1,0,0,0,2,2,2
28/12/2021,31,3,0,0,3,0,2,2,0,1,5,6,0,0,4,1,0,0,2,0,1,0,0,0,1,0,3,0,0,0,1,1,1,0,0
29/12/2021,43,8,2,2,2,3,0,2,1,1,5,5,0,1,0,3,0,1,1,4,0,2,0,2,0,1,1,2,0,2,0,2,0,0,6
30/12/2021,34,3,1,1,0,2,0,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,1,5,2,0,2,2,3,3,0,1,1,2,1
31/12/2021,36,8,0,1,1,0,1,0,0,3,4,1,0,3,2,0,0,0,2,2,0,2,1,2,3,0,3,1,1,5,1,1,3,0,1
01/01/2022,46,11,0,0,1,1,1,0,0,0,0,4,6,3,0,3,0,0,4,3,1,0,0,2,6,0,5,7,0,1,0,4,1,1,3
02/01/2022,54,5,0,1,1,4,1,3,0,4,1,1,0,0,3,1,3,1,7,1,0,1,0,1,1,0,5,2,1,2,4,8,0,0,2
03/01/2022,38,5,0,0,1,3,0,0,0,6,0,6,1,1,2,0,0,1,2,2,0,0,1,2,1,1,1,0,1,1,0,5,1,1,3
04/01/2022,46,5,4,1,0,1,3,1,0,1,3,0,0,2,0,3,4,0,1,2,0,0,0,1,2,0,2,4,1,2,1,4,0,2,4
05/01/2022,69,10,1,0,2,2,4,1,0,4,3,5,3,2,4,8,1,0,3,1,3,1,0,6,4,0,0,3,1,4,0,3,4,5,1
06/01/2022,51,5,0,2,3,3,0,2,0,1,1,4,1,3,3,5,2,0,3,3,3,0,0,1,2,1,4,2,0,2,3,0,0,0,2
07/01/2022,63,7,1,2,1,1,0,2,0,3,5,4,1,7,0,1,0,2,2,3,2,2,0,3,4,0,8,1,0,2,3,3,3,3,1
08/01/2022,56,9,1,0,3,1,2,3,0,3,5,6,1,3,3,1,2,4,1,2,1,2,1,2,3,0,1,3,0,4,2,1,0,1,3
09/01/2022,55,7,1,0,0,2,2,0,0,3,3,0,1,1,2,0,1,3,0,2,2,2,0,2,2,0,9,5,5,2,1,3,2,4,2
10/01/2022,54,9,2,4,2,0,4,1,0,3,3,6,0,3,0,3,5,1,3,1,0,1,0,4,1,0,2,4,0,3,0,1,1,2,3
11/01/2022,56,8,0,2,1,3,3,0,0,1,2,3,1,3,0,4,0,3,0,5,2,1,1,0,7,0,5,2,1,2,2,5,1,3,1
12/01/2022,67,12,2,4,2,2,4,2,0,3,10,1,2,2,2,4,4,4,1,3,1,1,1,3,1,2,2,1,0,2,1,2,3,5,1
13/01/2022,80,16,4,5,3,4,4,0,0,5,8,3,1,6,1,4,2,2,2,6,2,1,0,3,0,5,6,3,2,2,1,3,0,4,4
14/01/2022,107,13,4,17,1,4,5,0,0,7,4,10,4,5,2,8,1,8,2,5,1,3,0,5,5,0,6,1,1,1,1,1,1,2,4
15/01/2022,58,6,2,1,0,1,2,0,0,4,2,5,0,1,1,2,0,0,2,6,5,0,1,5,0,2,3,5,3,1,2,5,2,1,0
16/01/2022,46,7,0,1,0,1,2,7,0,2,0,3,1,2,1,3,0,2,3,1,2,0,4,1,2,1,2,3,2,2,0,1,2,1,1
17/01/2022,73,13,2,7,1,2,0,1,0,4,2,1,2,1,1,6,2,1,3,4,2,2,2,4,4,3,0,2,4,2,2,4,9,3,2
18/01/2022,73,10,1,2,2,1,3,3,0,5,4,0,1,4,5,4,3,3,3,1,4,2,0,2,2,2,0,4,2,0,1,3,6,4,5
19/01/2022,51,8,5,3,1,4,3,3,0,4,1,2,2,5,0,2,1,0,4,0,0,2,0,2,1,0,2,2,1,2,0,5,2,0,0
20/01/2022,69,15,2,1,1,2,0,4,0,1,8,3,3,5,1,5,0,0,1,8,2,1,1,5,2,2,2,3,1,3,2,3,2,3,6
21/01/2022,73,7,0,5,2,6,0,4,0,2,1,3,0,1,3,3,1,1,1,7,3,2,1,4,4,2,3,1,1,3,1,9,1,2,3
22/01/2022,58,16,7,0,7,1,2,0,0,4,7,1,4,1,2,0,2,2,1,1,0,1,1,7,2,2,0,1,0,2,3,6,1,1,5
23/01/2022,56,4,2,0,1,0,1,4,0,4,3,6,0,1,0,3,4,4,2,0,3,1,0,1,1,1,6,0,2,2,1,1,4,0,2
24/01/2022,68,16,3,3,0,2,1,1,0,3,1,6,2,4,2,3,1,0,1,0,2,3,3,1,7,2,3,6,1,8,3,1,4,2,4
25/01/2022,50,11,2,0,1,2,3,1,0,1,0,3,2,2,0,3,1,4,0,1,2,1,2,4,1,0,1,0,1,2,0,1,16,2,2
26/01/2022,49,12,0,1,0,1,1,2,0,2,3,2,2,2,0,1,0,1,2,0,3,2,2,3,2,2,5,2,0,3,2,5,3,5,1
27/01/2022,90,8,1,2,1,5,3,1,0,1,5,8,4,8,3,5,0,7,3,4,2,2,0,6,2,0,7,3,1,3,0,4,0,1,6
28/01/2022,83,8,0,2,0,1,3,4,0,8,4,6,2,4,2,6,1,1,0,1,2,4,1,6,2,2,6,7,1,3,1,5,2,2,2
29/01/2022,88,7,3,2,1,3,3,2,0,1,3,4,3,2,1,4,0,8,4,4,2,0,2,7,3,2,8,3,3,5,3,2,2,4,1
30/01/2022,64,5,4,3,0,3,0,4,0,3,3,1,0,3,0,0,1,5,1,2,3,4,0,3,3,0,3,5,1,2,0,5,1,4,2
31/01/2022,59,15,1,2,4,6,4,1,0,2,1,2,6,0,4,2,1,2,1,3,2,1,1,5,0,2,4,3,2,3,2,3,0,0,3
01/02/2022,73,3,1,6,3,3,2,3,0,2,5,6,3,4,1,0,0,1,5,4,2,0,1,2,0,4,0,2,0,3,2,6,1,1,3
02/02/2022,56,10,1,1,2,3,0,7,0,1,3,3,2,0,1,2,0,2,6,1,1,0,1,3,2,1,6,1,1,0,1,5,0,6,3
03/02/2022,52,8,0,4,1,2,0,2,0,4,3,5,2,2,0,1,1,2,3,2,2,0,0,0,3,0,1,0,2,0,4,4,1,4,4
04/02/2022,61,11,4,1,3,4,2,2,0,4,2,3,3,2,1,2,1,2,12,1,1,3,1,6,0,1,1,1,0,1,2,1,2,3,0
05/02/2022,54,16,1,1,1,2,2,1,0,0,0,7,4,0,2,3,3,2,0,2,0,2,1,6,8,0,2,5,1,3,2,6,1,1,1
06/02/2022,55,13,1,4,0,4,2,3,0,3,2,3,3,2,2,1,1,4,1,3,0,0,1,8,3,0,1,1,3,1,0,6,1,3,1
07/02/2022,69,12,1,1,2,3,2,2,0,3,2,4,3,4,2,3,3,1,3,2,3,2,2,2,4,2,0,0,1,7,4,3,1,0,8
08/02/2022,44,9,4,2,0,1,2,1,0,1,1,6,1,1,0,2,1,0,0,1,4,1,0,2,1,1,3,2,0,4,0,2,3,1,4
09/02/2022,60,5,2,2,0,3,3,3,0,0,5,3,2,0,0,0,1,0,4,3,1,2,3,2,1,0,4,4,0,3,1,2,3,1,6
10/02/2022,65,11,4,1,3,2,3,1,0,2,2,1,0,0,5,2,1,2,2,2,2,2,2,3,4,4,0,0,1,9,2,2,1,4,3
11/02/2022,71,21,1,8,4,2,3,3,0,5,0,5,5,2,2,2,1,2,4,2,1,2,1,4,5,1,7,2,2,1,1,4,0,5,5
12/02/2022,62,6,2,3,1,2,2,1,0,2,1,7,2,1,0,1,3,1,5,0,4,1,2,2,3,0,3,5,1,2,1,6,2,0,2
13/02/2022,56,5,1,1,2,1,0,2,0,2,0,1,3,1,2,3,2,1,0,0,0,1,0,2,1,2,2,6,0,6,1,2,3,5,8
14/02/2022,64,6,3,3,0,6,2,1,0,4,4,3,1,0,4,0,2,4,2,0,1,1,0,5,2,0,3,2,0,1,1,2,4,4,5
15/02/2022,56,5,1,1,2,3,0,2,0,1,11,3,1,0,1,0,0,0,1,2,2,0,1,2,2,0,1,3,1,4,1,2,0,5,6
16/02/2022,60,3,2,4,1,1,1,2,0,0,2,1,2,6,0,3,0,0,0,2,3,0,2,3,5,2,1,2,0,2,3,4,1,4,4
17/02/2022,73,6,3,2,3,3,1,0,0,3,1,2,2,2,1,2,1,3,1,3,3,3,1,3,5,0,0,10,0,3,1,2,5,3,7
18/02/2022,34,4,1,3,2,1,2,2,0,1,1,2,1,2,0,0,0,1,1,1,3,1,1,2,4,1,1,0,0,0,0,1,0,0,3
19/02/2022,66,6,1,1,0,1,0,2,0,1,2,3,2,3,3,8,0,2,0,3,3,3,2,3,3,0,1,3,2,4,1,4,2,4,5
20/02/2022,43,5,1,1,0,2,0,0,0,0,2,3,1,2,1,3,0,0,0,2,1,2,1,9,3,0,2,1,0,3,0,6,0,1,1
21/02/2022,47,6,0,1,2,1,4,0,0,6,0,3,4,0,0,2,0,1,1,2,0,0,0,0,1,0,3,1,0,5,1,8,2,2,3
22/02/2022,42,7,0,2,2,2,2,1,0,4,0,4,0,1,1,5,1,1,0,2,3,1,2,0,1,2,2,0,1,1,0,0,1,3,4
23/02/2022,53,8,2,3,0,3,2,1,0,1,0,3,2,1,1,6,1,2,6,2,2,0,1,0,1,2,4,0,0,5,0,4,2,1,3
24/02/2022,65,9,4,3,0,4,2,2,0,1,1,2,0,1,4,2,1,7,8,3,3,3,1,3,1,0,2,2,2,5,2,0,2,1,2
25/02/2022,69,16,2,1,2,6,0,5,0,2,3,4,2,1,1,2,3,7,2,2,1,3,2,4,4,3,2,3,1,3,4,5,0,1,3
26/02/2022,88,11,4,4,2,8,3,2,0,7,2,1,1,1,4,4,5,3,2,3,0,1,1,9,4,2,4,3,0,5,1,2,4,5,2
27/02/2022,48,6,1,5,0,6,3,2,0,3,3,3,3,1,1,0,3,1,1,0,0,4,0,2,1,0,0,0,2,1,2,1,0,1,4
28/02/2022,65,9,1,5,0,4,3,0,0,6,4,4,0,2,2,1,4,2,1,2,7,0,3,4,1,3,0,2,0,1,1,1,1,5,4
01/03/2022,84,12,2,1,2,2,1,3,0,5,2,4,0,1,3,4,0,1,6,3,4,5,1,4,2,2,5,3,1,3,2,8,1,2,13
02/03/2022,68,9,2,1,1,0,0,1,0,3,5,6,0,1,2,5,1,1,4,2,3,2,1,6,0,3,1,1,1,6,1,1,6,4,5
03/03/2022,82,15,1,5,0,5,3,3,0,6,12,0,3,1,3,3,1,4,2,4,5,2,1,4,3,2,1,1,2,1,0,8,0,2,7
04/03/2022,78,9,1,0,1,1,2,2,0,5,3,3,4,4,1,2,2,3,1,2,3,1,4,7,2,0,1,5,1,2,2,5,2,9,4
05/03/2022,58,12,3,2,0,4,1,1,0,3,2,3,5,4,2,1,0,2,4,1,1,2,0,3,1,0,2,2,0,4,0,3,5,3,5
06/03/2022,57,7,1,3,0,3,2,1,0,0,1,2,5,2,2,3,5,1,1,1,1,1,1,1,1,3,1,2,3,5,1,6,2,0,1
07/03/2022,64,11,0,2,1,3,4,3,0,3,6,1,5,0,6,0,1,2,3,4,4,0,0,2,5,0,3,0,0,4,1,3,2,6,1
08/03/2022,67,6,1,3,0,5,3,2,0,5,3,5,2,1,3,2,1,2,1,2,1,0,2,5,4,0,0,4,0,2,0,3,0,7,4
09/03/2022,56,8,1,1,2,1,6,4,0,6,1,3,2,1,1,9,1,1,3,1,3,0,0,2,0,1,0,0,1,3,0,3,0,2,5
10/03/2022,55,14,0,2,1,3,2,2,0,6,2,1,2,2,1,2,0,2,0,3,1,3,0,3,1,1,5,7,0,7,0,1,6,2,0
11/03/2022,66,13,1,2,3,8,0,2,0,0,5,4,4,5,2,3,0,2,1,3,2,1,2,3,0,2,0,1,5,7,0,5,3,1,2
12/03/2022,70,15,1,1,0,3,6,1,0,4,4,2,4,3,2,6,3,2,1,3,0,5,0,3,7,0,2,2,0,8,1,1,2,3,5
13/03/2022,45,13,0,0,2,4,2,2,0,3,2,1,2,2,1,0,1,1,7,2,1,1,0,4,1,1,1,2,1,0,3,1,3,5,2
14/03/2022,45,12,1,1,2,4,2,2,0,4,3,1,3,1,0,3,0,0,1,3,2,2,1,2,1,0,1,1,1,2,0,2,1,4,6
15/03/2022,45,14,2,4,4,3,2,1,0,3,2,1,1,1,1,3,2,1,3,0,0,1,3,3,0,1,1,2,0,5,0,2,0,6,1
16/03/2022,80,11,2,4,0,6,0,2,0,4,4,5,6,2,2,3,4,1,2,0,1,2,1,2,1,1,5,4,0,4,0,3,5,6,9
17/03/2022,74,11,0,7,1,2,3,2,0,4,1,4,0,7,2,1,2,2,4,4,3,5,1,4,1,2,4,3,2,4,1,4,2,1,2
18/03/2022,85,8,2,4,2,1,1,4,0,5,3,4,3,2,2,4,6,3,4,2,1,2,2,4,2,1,2,3,1,8,1,2,5,3,4
19/03/2022,65,9,1,0,1,2,1,5,0,1,2,3,2,1,1,6,2,1,2,1,1,2,1,3,4,2,2,5,1,2,2,5,1,6,5
20/03/2022,54,7,1,2,2,0,2,2,0,2,1,3,5,3,0,0,0,3,4,2,1,4,0,1,2,0,5,3,1,4,0,2,0,3,2
21/03/2022,58,13,0,2,0,3,0,4,0,3,4,1,4,3,3,1,0,1,0,4,4,2,0,4,5,1,3,3,1,1,2,3,4,5,0
22/03/2022,62,13,0,3,0,2,1,4,0,1,4,1,4,3,3,4,1,0,6,4,1,1,1,5,4,3,4,1,0,1,3,1,3,1,4
23/03/2022,59,10,0,3,0,7,4,1,0,4,1,4,5,1,4,1,0,1,4,2,0,2,1,2,5,1,1,0,2,1,2,4,0,1,5
24/03/2022,61,15,4,1,0,2,1,1,0,2,4,3,2,4,5,2,5,1,2,2,3,0,1,4,2,0,3,2,2,2,2,1,2,7,3
25/03/2022,76,18,1,3,3,1,3,2,0,5,2,3,1,1,4,2,5,1,3,7,2,2,2,3,2,2,1,5,1,3,4,4,3,7,6
26/03/2022,82,15,2,4,1,3,4,3,0,1,3,7,5,3,2,1,4,1,2,7,0,2,0,4,2,3,5,2,3,7,0,3,2,4,6
27/03/2022,43,9,0,4,0,3,0,1,0,0,1,0,1,1,1,3,5,1,1,1,0,2,0,1,4,0,4,1,0,6,2,1,1,3,4
28/03/2022,47,8,2,6,0,1,2,2,0,0,0,2,1,0,4,1,0,0,1,3,3,2,0,2,4,0,4,0,1,2,2,2,0,4,3
29/03/2022,70,16,0,2,3,8,0,5,0,1,5,2,1,5,0,3,0,2,2,5,2,0,1,7,3,0,0,2,1,4,0,9,3,4,6
30/03/2022,61,13,0,3,3,0,8,1,0,1,0,7,2,1,1,6,0,1,3,0,2,1,0,6,1,3,5,3,1,2,2,1,2,4,4
31/03/2022,61,10,3,2,0,2,0,4,0,4,4,3,2,3,2,3,2,5,0,3,2,1,2,2,3,1,1,4,0,5,0,3,3,0,2
01/04/2022,65,13,1,2,1,3,2,1,0,7,1,3,0,0,3,2,2,2,1,2,5,2,1,6,5,1,4,3,1,7,2,3,0,3,1
02/04/2022,55,10,1,3,0,2,1,0,0,5,3,1,4,2,2,2,0,5,1,3,1,3,0,6,0,2,2,3,0,1,2,4,0,3,3
03/04/2022,49,4,0,1,2,4,1,2,0,3,5,4,1,3,2,2,1,2,3,2,2,0,0,3,1,0,1,0,0,2,0,3,1,0,2
04/04/2022,50,7,1,1,1,1,0,1,0,3,2,2,3,1,2,1,0,1,0,2,2,1,2,2,2,0,1,1,0,5,8,3,0,1,6
05/04/2022,55,10,1,6,1,5,1,0,0,2,2,4,2,1,1,1,0,2,0,4,4,1,1,7,2,0,4,1,1,2,0,2,2,1,4
06/04/2022,69,8,3,1,1,0,1,2,0,8,3,1,0,4,1,3,1,0,6,4,2,7,2,3,2,0,3,0,0,5,1,1,2,6,3
07/04/2022,59,8,0,7,1,3,0,2,0,2,2,0,0,7,4,4,1,0,2,1,2,2,0,5,1,0,1,3,0,7,4,0,1,2,3
08/04/2022,47,14,0,3,0,3,4,1,0,4,1,1,2,3,1,1,3,0,3,2,4,3,0,3,2,1,2,0,0,5,0,2,0,4,1
09/04/2022,63,9,1,1,0,1,2,3,0,4,3,3,1,3,2,1,0,2,0,4,0,1,1,4,3,1,6,2,0,8,3,4,2,3,2
10/04/2022,52,4,2,6,1,1,1,4,0,3,1,5,0,2,2,1,0,0,0,0,1,6,2,3,1,2,0,1,1,2,1,2,0,1,4
11/04/2022,45,10,1,0,2,2,2,5,0,0,0,2,2,2,1,1,1,4,1,3,0,0,2,1,3,2,5,1,2,3,0,4,0,1,2
12/04/2022,56,7,2,2,0,4,0,3,0,0,4,3,2,6,0,7,1,10,0,2,1,0,0,3,1,0,1,1,0,3,2,1,0,2,1
13/04/2022,47,7,3,5,0,1,0,2,0,2,3,4,1,2,1,2,1,0,1,5,3,0,1,3,1,0,0,1,0,3,1,1,1,4,1
14/04/2022,72,16,0,2,0,3,2,2,0,8,3,3,4,2,2,4,2,0,1,1,1,3,0,5,7,5,1,2,2,2,2,7,1,6,5
15/04/2022,54,6,0,2,0,2,1,1,0,1,2,1,4,1,2,4,2,0,1,2,0,4,0,3,0,1,3,3,7,2,1,3,3,1,2
16/04/2022,81,8,3,4,3,3,4,1,0,0,5,6,5,2,2,4,1,0,5,3,2,2,1,1,0,0,7,3,5,1,0,8,2,1,5
17/04/2022,36,9,0,0,0,0,1,2,0,2,1,0,1,4,1,2,0,0,3,0,0,2,2,2,3,1,3,2,1,3,0,1,5,1,2
18/04/2022,61,10,0,0,3,1,1,2,0,8,3,2,2,1,0,4,0,6,2,1,0,1,0,7,4,7,0,5,1,0,0,1,3,3,3
19/04/2022,62,8,0,6,0,3,2,2,0,3,4,4,0,2,3,4,2,2,1,3,5,1,0,1,2,0,4,2,0,3,0,1,5,0,4
20/04/2022,77,8,2,0,1,4,4,1,0,3,6,3,0,5,2,3,4,2,1,1,2,3,1,7,0,2,3,1,4,2,1,3,3,3,6
21/04/2022,60,20,3,1,1,4,1,2,0,6,2,1,1,4,2,5,2,1,2,3,1,0,0,3,8,0,6,2,1,4,2,2,1,3,4
22/04/2022,57,12,2,1,1,4,0,2,0,2,0,5,3,4,2,2,0,2,0,1,3,1,1,6,3,0,4,3,1,3,2,4,3,3,1
23/04/2022,63,6,0,3,2,1,1,1,0,1,3,2,1,10,1,3,2,2,4,3,2,3,0,5,2,0,3,3,0,4,1,2,2,1,1
24/04/2022,63,16,2,0,1,1,3,3,0,4,4,6,2,2,1,0,1,2,2,0,3,4,0,6,0,1,1,3,1,6,0,7,1,8,3
25/04/2022,58,8,4,2,0,4,2,1,0,3,5,1,3,2,4,1,1,4,1,2,1,1,0,3,1,2,2,2,0,5,0,3,0,3,3
26/04/2022,66,11,0,1,2,4,6,2,0,7,0,7,0,0,1,8,0,2,1,1,2,2,1,3,2,0,7,1,2,2,1,5,0,2,4
27/04/2022,48,9,0,3,0,2,1,2,0,0,2,5,1,2,1,4,0,4,3,3,1,3,2,1,1,0,1,0,0,4,1,5,0,1,4
28/04/2022,60,14,4,1,0,2,1,1,0,1,4,4,2,3,1,1,1,0,3,4,0,1,0,4,3,3,2,3,1,3,0,5,3,5,5
29/04/2022,57,14,0,5,3,2,1,3,0,5,2,1,1,2,1,7,1,0,4,3,3,1,0,3,3,1,1,1,1,1,1,2,2,2,7
30/04/2022,84,16,1,1,2,4,1,1,0,6,9,5,0,1,1,2,2,0,9,3,2,3,3,1,5,2,8,5,1,2,3,5,3,3,6
01/05/2022,65,17,0,1,4,4,4,0,0,4,1,2,2,1,0,7,4,1,6,0,4,2,6,2,2,0,3,6,3,4,0,5,0,2,2
02/05/2022,57,7,1,2,3,9,2,4,0,2,0,1,1,1,0,0,1,0,0,6,1,0,1,2,1,1,4,11,0,1,0,2,0,3,3
03/05/2022,56,8,3,1,0,1,1,1,0,1,4,2,3,2,0,2,0,1,2,5,1,0,1,5,2,1,1,0,2,6,1,4,3,5,3
04/05/2022,79,8,0,2,2,2,0,4,0,3,4,2,3,5,0,2,0,5,2,5,2,5,2,4,1,1,3,1,0,4,0,7,2,5,9
05/05/2022,77,15,3,3,3,1,1,1,0,6,6,3,4,2,1,1,1,3,6,0,1,5,8,1,1,6,2,5,3,3,1,4,2,1,3
06/05/2022,87,14,0,5,2,6,4,1,0,1,1,4,3,2,5,1,7,4,5,4,1,3,2,4,5,1,5,0,3,4,4,4,0,2,8
07/05/2022,54,7,1,1,2,0,2,1,0,1,6,1,2,5,6,3,0,1,0,1,2,2,1,2,1,0,2,2,1,5,1,3,2,3,1
08/05/2022,73,16,2,4,0,1,6,1,0,3,0,4,2,6,4,1,2,4,2,0,1,1,1,3,5,1,11,3,2,1,2,10,0,5,1
09/05/2022,60,12,0,1,1,5,3,2,0,2,3,0,1,2,2,2,0,0,2,1,2,4,5,4,2,1,0,2,1,6,1,6,2,3,5
10/05/2022,63,11,2,2,0,4,1,2,0,7,6,6,2,4,6,2,2,3,0,2,2,0,0,3,4,0,1,1,0,0,1,2,2,2,4
11/05/2022,85,10,1,7,2,4,1,1,0,1,3,4,4,2,0,3,0,5,1,2,4,3,0,8,4,0,10,5,0,4,1,3,0,4,8
12/05/2022,71,18,0,2,1,3,0,0,0,2,3,3,4,4,2,1,2,2,4,3,3,3,2,6,3,3,9,4,3,4,0,2,3,3,5
13/05/2022,80,14,4,3,1,3,3,4,0,3,2,4,3,3,0,1,1,1,5,4,2,1,2,3,3,3,7,5,2,3,2,3,1,5,6
14/05/2022,82,14,3,2,2,4,1,0,0,4,4,4,1,4,5,4,0,0,2,2,3,1,2,4,2,2,6,6,0,4,2,7,0,4,9
15/05/2022,42,9,1,1,0,0,1,2,0,2,4,4,0,2,4,1,0,0,5,0,0,1,2,9,1,1,1,0,1,1,0,5,0,1,0
16/05/2022,59,5,1,1,2,3,2,5,0,4,0,1,2,2,0,2,5,1,0,1,2,1,1,3,3,3,3,0,1,1,0,4,1,3,6
17/05/2022,82,15,1,9,3,3,0,1,0,8,0,4,1,3,2,6,1,5,2,3,1,4,2,4,2,2,2,1,0,8,2,4,9,4,0
18/05/2022,93,17,3,3,0,7,3,3,0,6,2,4,2,5,2,2,1,20,3,3,3,3,1,7,4,0,0,0,2,5,0,3,1,7,5
19/05/2022,58,13,1,0,0,2,1,5,0,2,3,2,4,4,3,3,0,1,1,5,2,2,2,5,1,1,1,2,4,4,0,2,1,5,2
20/05/2022,96,11,1,8,0,2,2,4,0,4,12,3,3,4,1,7,2,7,0,1,2,4,1,1,2,2,3,5,3,3,1,6,2,5,5
21/05/2022,56,9,2,1,2,3,2,0,0,3,4,1,0,5,1,6,2,1,2,3,0,1,1,2,1,0,2,4,1,3,0,4,3,2,2
22/05/2022,56,12,1,3,0,1,0,2,0,7,0,0,2,6,0,2,0,1,1,6,2,3,0,4,3,0,0,4,0,3,2,3,2,6,4
23/05/2022,63,8,1,1,0,2,3,3,0,1,6,5,4,2,3,3,4,2,0,1,2,0,1,2,2,0,2,1,1,6,2,6,1,2,0
24/05/2022,77,12,2,0,2,3,5,1,0,5,8,1,6,1,0,2,1,2,0,0,0,1,0,5,3,2,7,5,0,7,1,4,2,8,5
25/05/2022,58,8,1,1,0,4,4,2,0,4,3,4,0,3,2,1,0,2,2,4,1,1,0,1,1,2,3,3,1,2,1,1,0,7,5
26/05/2022,66,14,0,1,0,0,3,5,0,4,2,8,1,3,1,2,3,0,2,4,3,1,2,7,2,0,2,4,1,2,2,5,0,2,6
27/05/2022,88,10,10,7,0,6,5,0,0,0,2,1,1,2,4,4,2,3,3,1,3,5,1,7,1,0,0,2,2,5,2,5,7,3,3
28/05/2022,76,16,1,4,1,2,2,2,0,3,5,4,0,2,0,8,1,4,10,1,0,4,0,7,1,1,3,4,2,2,1,2,1,3,10
29/05/2022,58,8,4,3,1,2,0,1,0,10,0,2,1,1,3,1,0,2,3,1,0,1,0,2,0,2,3,6,1,3,1,1,6,2,3
30/05/2022,54,15,1,1,0,6,0,2,0,3,5,1,6,6,4,3,0,0,2,0,2,2,0,2,4,1,1,0,0,6,1,3,1,2,4
31/05/2022,71,10,4,0,0,3,1,1,0,5,3,2,1,1,1,7,1,3,1,2,2,1,0,4,5,1,4,8,5,2,0,3,1,2,7
01/06/2022,60,14,2,5,0,3,3,2,0,4,3,6,1,6,2,3,0,3,2,2,1,1,0,4,2,2,0,1,4,0,2,1,1,0,6
02/06/2022,52,9,0,1,2,1,2,1,0,6,4,3,2,2,0,3,4,1,0,0,3,2,0,3,3,0,0,0,0,0,0,6,3,1,7
03/06/2022,58,9,0,5,1,1,4,2,0,2,2,2,2,7,0,3,5,4,1,0,1,1,1,2,2,0,2,2,1,7,0,0,0,4,3
04/06/2022,68,12,1,1,2,2,1,1,0,3,4,2,2,1,3,3,3,0,2,6,0,1,1,11,4,0,3,3,1,2,1,1,2,6,7
05/06/2022,46,3,0,8,0,0,0,2,0,3,1,0,5,3,1,3,0,1,1,1,0,4,1,1,2,0,1,1,0,1,1,1,0,2,5
06/06/2022,73,7,4,2,0,3,2,3,0,3,0,2,0,0,1,5,4,1,8,0,5,0,1,3,5,0,7,2,2,3,2,0,2,5,5
07/06/2022,84,13,2,0,1,4,2,3,0,5,0,5,4,1,4,4,0,1,2,6,5,4,1,5,3,2,6,6,2,3,0,4,2,7,2
08/06/2022,78,5,0,6,0,5,2,1,0,1,0,2,2,5,2,3,0,1,3,2,3,3,2,3,2,0,3,3,3,9,4,3,1,5,4
09/06/2022,85,15,0,2,4,7,2,3,0,2,7,10,3,2,1,0,2,4,5,6,2,1,2,6,3,1,5,3,1,5,1,2,1,1,5
10/06/2022,89,17,1,2,1,5,3,2,0,5,6,5,8,3,0,3,2,2,1,10,0,0,3,3,5,2,6,5,0,6,2,2,4,4,4
11/06/2022,74,12,2,5,1,6,9,6,0,3,0,4,0,3,1,2,2,1,4,2,1,1,2,6,0,3,2,2,0,3,3,1,2,1,8
12/06/2022,45,9,0,2,0,2,1,6,0,2,1,1,1,3,0,3,1,1,1,0,2,2,0,2,1,0,3,4,2,2,0,5,2,2,2
13/06/2022,78,7,1,1,5,2,1,6,0,3,5,5,6,3,0,5,2,3,2,1,2,0,0,7,3,1,2,1,1,1,5,1,4,2,4
14/06/2022,80,12,1,8,1,6,1,3,0,8,0,3,3,2,3,4,2,1,2,8,0,6,1,2,2,2,3,1,1,3,0,4,1,1,8
15/06/2022,76,11,1,4,0,2,6,2,0,2,2,6,1,3,1,2,1,2,2,9,2,5,2,3,1,0,2,1,2,8,1,2,3,0,5
16/06/2022,83,12,4,2,0,7,4,4,0,1,1,2,7,6,1,9,1,2,3,1,1,1,1,5,4,2,3,3,4,6,3,1,0,2,4
17/06/2022,116,20,0,6,2,2,8,2,0,9,4,5,1,4,6,1,3,2,2,10,6,4,2,8,4,1,9,4,0,7,3,7,3,4,7
18/06/2022,50,13,2,3,0,1,5,0,0,1,2,4,1,4,1,3,0,2,2,2,1,3,0,1,3,1,3,2,1,1,0,5,2,4,3
19/06/2022,46,15,0,4,0,2,1,0,0,1,1,2,2,3,1,2,0,3,3,3,2,2,1,3,3,4,1,1,3,3,2,5,2,0,1
20/06/2022,80,8,3,1,1,2,2,2,0,4,3,7,2,7,0,2,1,3,2,3,1,2,1,6,2,1,5,4,1,3,4,3,1,4,5
21/06/2022,114,21,9,3,0,7,1,3,0,3,9,2,6,3,2,8,3,2,5,4,4,5,2,2,5,5,8,2,2,5,1,3,2,10,7
22/06/2022,93,18,0,5,0,0,3,3,0,3,4,2,2,4,2,9,1,3,3,3,1,5,2,11,5,1,8,5,0,4,0,7,1,9,2
